Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
11.0,DeMar DeRozan,33.0,CHI,SF,74.0,74.0,2682.0,11.9,23.7,0.504,0.8,2.6,0.324,11.1,21.1,0.526,0.522,8.3,9.5,0.872,0.6,5.6,6.2,6.8,1.5,0.7,2.8,3.4,33.0,119.0,113.0,"CPOY-3,AS"
12.0,Scottie Barnes,21.0,TOR,SF,77.0,76.0,2678.0,8.5,18.8,0.456,1.2,4.1,0.281,7.4,14.6,0.505,0.487,3.5,4.5,0.772,3.3,6.1,9.5,6.8,1.5,1.1,2.8,3.1,21.8,113.0,115.0,
13.0,Harrison Barnes,30.0,SAC,PF,82.0,82.0,2662.0,6.7,14.2,0.473,2.4,6.3,0.374,4.3,7.9,0.553,0.556,6.3,7.4,0.847,1.6,5.0,6.6,2.3,1.0,0.2,1.5,1.9,22.1,126.0,119.0,
14.0,Pascal Siakam,28.0,TOR,PF,71.0,71.0,2652.0,11.7,24.5,0.48,1.7,5.4,0.324,10.0,19.1,0.523,0.515,6.8,8.8,0.774,2.4,7.9,10.4,7.7,1.2,0.7,3.2,4.3,32.1,118.0,115.0,AS
15.0,CJ McCollum,31.0,NOP,PG,75.0,75.0,2649.0,10.7,24.6,0.437,3.9,9.9,0.389,6.9,14.7,0.469,0.515,3.3,4.4,0.769,1.0,5.0,6.0,7.8,1.3,0.7,3.3,2.8,28.7,110.0,115.0,
16.0,Franz Wagner,21.0,ORL,SF,80.0,80.0,2609.0,10.0,20.7,0.485,2.4,6.7,0.361,7.6,14.0,0.544,0.543,5.0,6.0,0.842,1.3,4.8,6.1,5.2,1.4,0.3,3.1,3.4,27.5,115.0,116.0,
17.0,Jalen Green,20.0,HOU,SG,76.0,76.0,2602.0,10.5,25.3,0.416,3.5,10.3,0.338,7.1,15.0,0.471,0.485,6.8,8.6,0.786,0.8,4.5,5.3,5.2,1.1,0.3,3.7,2.4,31.4,109.0,122.0,
18.0,Bam Adebayo,25.0,MIA,C,75.0,75.0,2598.0,11.6,21.4,0.54,0.0,0.2,0.083,11.5,21.2,0.545,0.541,6.2,7.7,0.806,3.5,9.7,13.2,4.6,1.7,1.2,3.6,4.0,29.3,115.0,111.0,"DPOY-5,AS"
19.0,Trae Young,24.0,ATL,PG,73.0,73.0,2541.0,11.2,26.1,0.429,2.9,8.6,0.335,8.3,17.4,0.476,0.485,10.6,12.0,0.886,1.1,3.0,4.1,13.9,1.5,0.2,5.6,2.0,35.9,116.0,119.0,
20.0,Fred VanVleet,28.0,TOR,PG,69.0,69.0,2535.0,8.5,21.7,0.393,4.0,11.8,0.342,4.5,9.9,0.455,0.486,5.0,5.5,0.898,0.6,4.9,5.5,9.7,2.4,0.7,2.7,3.8,26.0,117.0,114.0,
21.0,Buddy Hield,30.0,IND,SF,80.0,73.0,2482.0,9.1,19.9,0.458,5.5,12.9,0.425,3.6,6.9,0.518,0.596,2.0,2.5,0.822,1.3,6.4,7.7,4.3,1.8,0.5,2.7,3.0,25.7,115.0,118.0,
22.0,RJ Barrett,22.0,NYK,SG,73.0,73.0,2475.0,10.2,23.5,0.434,2.4,7.8,0.31,7.8,15.7,0.495,0.485,5.8,7.8,0.74,1.2,6.2,7.3,4.0,0.6,0.3,3.3,3.6,28.6,107.0,118.0,
23.0,Jordan Poole,23.0,GSW,PG,82.0,43.0,2458.0,10.6,24.6,0.43,4.1,12.2,0.336,6.5,12.3,0.524,0.514,6.9,8.0,0.87,0.6,3.7,4.3,7.1,1.2,0.4,4.8,4.1,32.2,109.0,117.0,
24.0,Josh Hart,27.0,2TM,SF,76.0,52.0,2454.0,5.5,10.4,0.529,1.2,3.3,0.372,4.3,7.1,0.601,0.588,2.6,3.5,0.75,2.8,9.0,11.8,5.8,1.8,0.4,2.3,3.9,14.8,125.0,116.0,
25.0,Jabari Smith Jr.,19.0,HOU,PF,79.0,79.0,2451.0,7.2,17.6,0.408,2.4,7.7,0.307,4.8,9.9,0.487,0.475,3.2,4.1,0.786,2.4,8.8,11.3,2.0,0.9,1.5,2.1,4.5,20.0,108.0,119.0,
26.0,Trey Murphy III,22.0,NOP,SF,79.0,65.0,2448.0,7.7,15.8,0.484,4.0,9.8,0.406,3.7,6.0,0.611,0.61,3.4,3.8,0.905,1.2,4.4,5.6,2.2,1.8,0.9,1.2,3.1,22.7,128.0,114.0,
27.0,Darius Garland,23.0,CLE,PG,69.0,69.0,2447.0,10.7,23.1,0.462,3.5,8.4,0.41,7.2,14.7,0.492,0.537,5.7,6.6,0.863,0.6,3.2,3.8,11.0,1.7,0.2,4.1,3.0,30.5,118.0,113.0,
28.0,Tobias Harris,30.0,PHI,SF,74.0,74.0,2436.0,8.6,17.2,0.501,2.6,6.6,0.389,6.0,10.6,0.57,0.575,2.3,2.6,0.876,1.4,7.3,8.6,3.8,1.4,0.8,1.8,3.0,22.1,118.0,114.0,
29.0,De'Aaron Fox,25.0,SAC,PG,73.0,73.0,2435.0,13.4,26.2,0.512,2.3,7.2,0.324,11.1,18.9,0.584,0.557,6.7,8.6,0.78,0.8,5.2,6.0,8.8,1.6,0.5,3.6,3.4,35.9,119.0,117.0,"MVP-11,CPOY-1,AS,NBA3"
30.0,Donovan Mitchell,26.0,CLE,SG,68.0,68.0,2432.0,14.0,28.9,0.484,5.1,13.1,0.386,9.0,15.8,0.566,0.572,6.6,7.6,0.867,1.3,4.7,6.0,6.2,2.0,0.6,3.7,3.5,39.6,118.0,111.0,"MVP-6,CPOY-6,AS,NBA2"
31.0,Paolo Banchero,20.0,ORL,PF,72.0,72.0,2430.0,9.5,22.3,0.427,1.7,5.7,0.298,7.8,16.6,0.471,0.465,7.8,10.6,0.738,1.7,8.2,9.9,5.4,1.2,0.8,4.0,3.2,28.6,105.0,114.0,ROY-1
32.0,Jaden McDaniels,22.0,MIN,SF,79.0,79.0,2416.0,7.3,14.1,0.517,2.1,5.3,0.398,5.2,8.8,0.588,0.591,2.1,2.8,0.736,1.8,4.2,6.0,2.9,1.5,1.5,2.2,5.3,18.7,115.0,115.0,
33.0,Shai Gilgeous-Alexander,24.0,OKC,PG,68.0,68.0,2416.0,13.8,27.2,0.51,1.1,3.3,0.345,12.7,23.8,0.533,0.531,13.2,14.5,0.905,1.2,5.3,6.5,7.3,2.2,1.3,3.8,3.8,42.0,125.0,113.0,"MVP-5,CPOY-7,AS,NBA1"
34.0,Royce O'Neale,29.0,BRK,SF,76.0,53.0,2409.0,4.6,12.0,0.386,3.3,8.5,0.389,1.3,3.5,0.379,0.524,1.0,1.4,0.725,1.1,6.7,7.8,5.7,1.3,1.0,2.3,4.8,13.6,108.0,115.0,
35.0,Jaylen Brown,26.0,BOS,SF,67.0,67.0,2405.0,13.8,28.0,0.491,3.3,9.9,0.335,10.5,18.2,0.576,0.55,5.3,7.0,0.765,1.6,7.7,9.3,4.7,1.5,0.5,4.0,3.5,36.2,110.0,111.0,"AS,NBA2"
36.0,Luka Dončić,23.0,DAL,PG,66.0,66.0,2391.0,14.9,30.1,0.496,3.8,11.2,0.342,11.1,18.9,0.588,0.56,10.7,14.4,0.742,1.1,10.7,11.8,11.0,1.9,0.7,4.9,3.5,44.4,120.0,113.0,"MVP-8,CPOY-8,AS,NBA1"
37.0,OG Anunoby,25.0,TOR,SF,67.0,67.0,2386.0,8.7,18.3,0.476,2.9,7.6,0.387,5.8,10.7,0.539,0.556,2.9,3.5,0.838,2.0,4.9,6.9,2.7,2.7,1.0,2.7,4.1,23.3,113.0,113.0,DPOY-7
38.0,Keegan Murray,22.0,SAC,SF,80.0,78.0,2382.0,7.1,15.7,0.453,4.1,10.1,0.411,3.0,5.6,0.527,0.584,1.2,1.6,0.765,1.8,5.7,7.5,2.0,1.2,0.8,1.2,3.3,19.6,119.0,117.0,ROY-5
39.0,Kentavious Caldwell-Pope,29.0,DEN,SG,76.0,76.0,2381.0,6.0,13.0,0.462,2.8,6.6,0.423,3.2,6.4,0.502,0.569,2.1,2.6,0.824,0.7,3.6,4.3,3.8,2.3,0.7,1.8,3.0,16.9,117.0,115.0,
40.0,P.J. Washington,24.0,CHO,PF,73.0,73.0,2380.0,8.7,19.6,0.444,3.0,8.6,0.348,5.7,11.0,0.518,0.52,2.5,3.5,0.73,1.5,5.7,7.2,3.5,1.3,1.6,2.2,3.9,22.9,107.0,116.0,
41.0,Jalen Brunson,26.0,NYK,PG,68.0,68.0,2379.0,12.2,24.8,0.491,2.8,6.7,0.416,9.4,18.1,0.519,0.547,6.8,8.1,0.829,0.8,4.2,5.0,8.7,1.3,0.3,3.0,3.2,33.9,125.0,117.0,"MVP-12,CPOY-4"
42.0,Brook Lopez,34.0,MIL,C,78.0,78.0,2373.0,9.6,18.1,0.531,2.7,7.3,0.374,6.9,10.8,0.637,0.606,3.0,3.8,0.784,3.2,7.3,10.5,2.0,0.7,3.9,2.2,4.1,24.9,122.0,109.0,DPOY-2
43.0,Josh Giddey,20.0,OKC,PF,76.0,76.0,2367.0,10.8,22.4,0.482,1.5,4.7,0.325,9.3,17.7,0.524,0.516,2.1,2.9,0.731,3.0,9.1,12.0,9.4,1.1,0.6,4.2,2.9,25.3,109.0,114.0,
44.0,Reggie Bullock,31.0,DAL,SF,78.0,55.0,2364.0,4.0,9.9,0.409,3.2,8.3,0.38,0.9,1.5,0.562,0.569,0.5,0.8,0.703,0.7,5.3,6.0,2.3,1.1,0.3,0.8,3.5,11.8,116.0,119.0,
45.0,Immanuel Quickley,23.0,NYK,SG,81.0,21.0,2344.0,8.8,19.7,0.448,3.5,9.6,0.37,5.3,10.2,0.521,0.537,4.3,5.2,0.819,1.2,5.9,7.1,5.9,1.7,0.3,2.1,3.5,25.5,122.0,115.0,6MOY-2
46.0,Tyler Herro,23.0,MIA,SG,67.0,67.0,2337.0,10.4,23.7,0.439,4.3,11.5,0.378,6.1,12.2,0.497,0.531,3.6,3.9,0.934,0.6,7.1,7.7,6.0,1.1,0.3,3.4,2.2,28.7,109.0,115.0,
47.0,Patrick Williams,21.0,CHI,PF,82.0,65.0,2323.0,6.6,14.2,0.464,2.4,5.8,0.415,4.2,8.4,0.498,0.549,1.9,2.2,0.857,1.6,5.2,6.9,2.1,1.5,1.5,2.1,3.1,17.5,108.0,113.0,
48.0,Nikola Jokić,27.0,DEN,C,69.0,69.0,2323.0,13.6,21.5,0.632,1.2,3.1,0.383,12.4,18.4,0.675,0.66,7.2,8.7,0.822,3.5,13.7,17.2,14.3,1.8,1.0,5.2,3.7,35.6,134.0,110.0,"MVP-2,CPOY-13,AS,NBA2"
49.0,Derrick White,28.0,BOS,SG,82.0,70.0,2319.0,7.4,15.9,0.462,3.1,8.2,0.381,4.2,7.7,0.548,0.56,3.5,4.0,0.875,1.1,5.1,6.2,6.7,1.1,1.6,2.0,3.7,21.4,124.0,112.0,
50.0,Jaden Ivey,20.0,DET,SG,74.0,73.0,2304.0,8.6,20.7,0.416,2.5,7.4,0.343,6.1,13.3,0.457,0.477,5.6,7.5,0.747,1.5,4.5,6.1,8.1,1.3,0.4,5.0,5.1,25.3,103.0,121.0,ROY-6
51.0,D'Angelo Russell,26.0,2TM,PG,71.0,71.0,2304.0,9.2,19.5,0.469,4.0,10.1,0.396,5.2,9.4,0.548,0.572,3.7,4.5,0.829,0.7,3.7,4.4,9.0,1.4,0.6,3.8,2.9,26.0,116.0,116.0,
52.0,Draymond Green,32.0,GSW,PF,73.0,73.0,2297.0,5.1,9.7,0.527,0.8,2.7,0.305,4.3,7.1,0.612,0.57,1.6,2.2,0.713,1.4,9.4,10.8,10.3,1.5,1.2,4.2,4.7,12.7,114.0,112.0,DPOY-4
53.0,KJ Martin,22.0,HOU,SF,82.0,49.0,2292.0,8.7,15.2,0.569,1.4,4.6,0.315,7.2,10.7,0.679,0.617,3.2,4.7,0.68,2.7,6.9,9.6,2.6,0.9,0.6,1.9,3.1,22.0,126.0,121.0,
54.0,Joel Embiid,28.0,PHI,C,66.0,66.0,2284.0,15.8,28.8,0.548,1.4,4.3,0.33,14.4,24.5,0.587,0.573,14.3,16.7,0.857,2.5,12.1,14.5,5.9,1.4,2.4,4.9,4.4,47.4,124.0,109.0,"MVP-1,DPOY-9,CPOY-5,AS,NBA1"
55.0,Bruce Brown,26.0,DEN,SF,80.0,31.0,2280.0,7.7,15.9,0.483,2.0,5.4,0.358,5.7,10.4,0.548,0.545,2.5,3.3,0.758,1.4,5.7,7.0,5.7,1.9,1.1,2.6,4.1,19.8,113.0,114.0,
56.0,Klay Thompson,32.0,GSW,SF,69.0,69.0,2279.0,11.3,25.9,0.436,6.2,15.1,0.412,5.1,10.8,0.47,0.556,2.4,2.7,0.879,0.8,5.1,5.9,3.4,1.0,0.6,2.5,2.7,31.3,110.0,117.0,
57.0,Jalen Williams,21.0,OKC,SG,75.0,62.0,2276.0,8.6,16.6,0.521,1.5,4.3,0.356,7.1,12.3,0.579,0.567,3.2,4.0,0.812,1.8,5.3,7.0,5.2,2.1,0.7,2.6,4.0,22.0,118.0,114.0,ROY-2
58.0,Lauri Markkanen,25.0,UTA,PF,66.0,66.0,2273.0,12.0,24.1,0.499,4.2,10.7,0.391,7.8,13.3,0.585,0.586,7.3,8.4,0.875,2.7,9.2,12.0,2.6,0.9,0.8,2.7,2.9,35.5,125.0,116.0,"MIP-1,AS"
59.0,Max Strus,26.0,MIA,SF,80.0,33.0,2272.0,7.1,17.3,0.41,4.3,12.4,0.35,2.8,5.0,0.559,0.535,1.7,2.0,0.876,1.1,4.6,5.7,3.8,0.9,0.3,1.5,3.6,20.3,113.0,117.0,
60.0,Luguentz Dort,23.0,OKC,SF,74.0,73.0,2272.0,7.1,18.3,0.388,2.8,8.6,0.33,4.3,9.7,0.44,0.466,4.2,5.4,0.772,2.7,4.5,7.2,3.2,1.6,0.5,1.9,5.1,21.2,109.0,116.0,
61.0,Nic Claxton,23.0,BRK,C,76.0,76.0,2271.0,8.9,12.6,0.705,0.0,0.0,0.0,8.9,12.6,0.708,0.705,2.9,5.3,0.541,4.0,11.1,15.1,3.1,1.4,4.1,2.1,4.6,20.7,132.0,108.0,DPOY-9
62.0,Jerami Grant,28.0,POR,PF,63.0,63.0,2246.0,9.4,19.8,0.475,3.1,7.8,0.401,6.3,12.0,0.523,0.554,6.0,7.4,0.813,1.1,5.0,6.1,3.3,1.1,1.1,2.5,3.3,28.0,117.0,120.0,
63.0,Kyrie Irving,30.0,2TM,SG,60.0,60.0,2241.0,13.0,26.4,0.494,4.1,10.9,0.379,8.9,15.5,0.574,0.572,5.4,6.0,0.905,1.3,5.4,6.7,7.3,1.4,1.0,2.8,3.6,35.6,121.0,116.0,"CPOY-12,AS"
64.0,Kyle Kuzma,27.0,WAS,PF,64.0,64.0,2239.0,11.1,24.8,0.448,3.5,10.5,0.333,7.7,14.4,0.533,0.518,3.8,5.2,0.73,1.2,8.9,10.1,5.2,0.8,0.6,4.1,3.2,29.5,103.0,117.0,
65.0,Caris LeVert,28.0,CLE,SG,74.0,30.0,2237.0,7.2,16.6,0.431,2.8,7.3,0.392,4.3,9.4,0.462,0.517,2.9,4.0,0.722,1.2,5.1,6.3,6.4,1.6,0.5,2.6,3.8,20.1,111.0,112.0,
66.0,Bennedict Mathurin,20.0,IND,SG,78.0,17.0,2222.0,8.8,20.3,0.434,2.1,6.6,0.323,6.7,13.7,0.488,0.487,8.0,9.7,0.828,1.9,4.9,6.8,2.5,1.0,0.3,3.2,3.5,27.8,109.0,121.0,"ROY-4,6MOY-8"
67.0,Terry Rozier,28.0,CHO,SG,63.0,63.0,2221.0,10.6,25.5,0.415,3.5,10.8,0.327,7.0,14.6,0.48,0.484,3.8,4.7,0.809,1.1,4.5,5.6,6.8,1.6,0.3,2.9,2.6,28.5,106.0,117.0,
68.0,Jarrett Allen,24.0,CLE,C,68.0,68.0,2220.0,9.1,14.1,0.644,0.0,0.2,0.1,9.1,13.9,0.653,0.645,3.7,5.0,0.733,5.0,10.1,15.0,2.6,1.2,1.9,2.1,3.5,21.9,132.0,108.0,
69.0,Dillon Brooks,27.0,MEM,SF,73.0,73.0,2214.0,8.4,21.3,0.396,3.1,9.4,0.326,5.3,11.8,0.451,0.468,2.6,3.3,0.779,1.0,4.3,5.2,4.1,1.4,0.3,2.2,5.1,22.5,102.0,114.0,
70.0,Kevin Huerter,24.0,SAC,SG,75.0,75.0,2203.0,9.1,18.8,0.485,4.5,11.1,0.402,4.7,7.7,0.604,0.603,2.1,2.8,0.725,0.9,4.5,5.5,4.8,1.7,0.5,2.1,3.9,24.8,119.0,117.0,
71.0,Jrue Holiday,32.0,MIL,PG,67.0,65.0,2183.0,10.7,22.4,0.479,3.5,9.0,0.384,7.3,13.4,0.542,0.556,3.3,3.9,0.859,1.7,5.7,7.5,10.8,1.7,0.5,4.3,2.5,28.2,118.0,112.0,"DPOY-7,AS"
72.0,Alperen Şengün,20.0,HOU,C,75.0,72.0,2171.0,9.9,17.8,0.553,0.4,1.3,0.333,9.4,16.6,0.57,0.565,4.6,6.4,0.715,5.4,9.7,15.1,6.5,1.6,1.6,4.3,5.8,24.8,118.0,117.0,
73.0,Anfernee Simons,23.0,POR,SG,62.0,62.0,2171.0,10.5,23.4,0.447,4.8,12.6,0.377,5.7,10.8,0.528,0.548,3.6,4.0,0.894,0.4,3.2,3.6,5.7,0.9,0.3,2.9,3.2,29.3,113.0,123.0,
74.0,Ivica Zubac,25.0,LAC,C,76.0,76.0,2170.0,7.4,11.6,0.634,0.0,0.0,0.0,7.4,11.6,0.637,0.634,3.7,5.4,0.697,5.3,11.7,17.1,1.7,0.7,2.2,2.6,4.9,18.5,125.0,112.0,
75.0,Killian Hayes,21.0,DET,PG,76.0,56.0,2154.0,6.9,18.3,0.377,1.8,6.4,0.28,5.1,11.9,0.429,0.426,2.1,2.5,0.821,0.6,4.3,5.0,10.6,2.3,0.6,3.9,4.9,17.7,98.0,118.0,
76.0,Tim Hardaway Jr.,30.0,DAL,SF,71.0,45.0,2152.0,7.9,19.6,0.401,4.9,12.7,0.385,3.0,6.9,0.431,0.527,2.9,3.8,0.77,0.5,5.3,5.8,3.0,1.1,0.3,1.4,2.8,23.5,110.0,119.0,
77.0,De'Anthony Melton,24.0,PHI,SG,77.0,58.0,2150.0,6.4,15.0,0.425,3.6,9.3,0.39,2.8,5.7,0.484,0.546,1.6,2.0,0.793,1.6,5.6,7.2,4.5,2.9,0.9,2.4,4.4,18.0,111.0,111.0,
78.0,Rudy Gobert,30.0,MIN,C,70.0,70.0,2148.0,8.0,12.1,0.659,0.0,0.1,0.0,8.0,12.0,0.663,0.659,4.8,7.5,0.644,5.1,12.9,18.0,1.9,1.2,2.1,2.7,4.6,20.8,127.0,109.0,
79.0,Jimmy Butler,33.0,MIA,PF,64.0,64.0,2138.0,11.2,20.7,0.539,0.8,2.4,0.35,10.3,18.3,0.564,0.56,11.0,12.9,0.85,3.3,5.5,8.7,7.9,2.7,0.5,2.4,1.9,34.2,135.0,112.0,"MVP-10,DPOY-12,CPOY-2,NBA2"
81.0,Jamal Murray,25.0,DEN,PG,65.0,65.0,2133.0,10.8,23.9,0.454,3.9,9.9,0.398,6.9,14.0,0.494,0.537,4.1,5.0,0.833,1.1,4.8,5.9,9.2,1.5,0.4,3.3,2.4,29.8,116.0,116.0,
82.0,John Collins,25.0,ATL,PF,71.0,71.0,2130.0,8.0,15.8,0.508,1.6,5.4,0.292,6.5,10.5,0.619,0.557,3.2,4.0,0.803,1.7,8.6,10.3,1.9,0.9,1.6,1.8,4.9,20.8,117.0,115.0,
83.0,Saddiq Bey,23.0,2TM,SF,77.0,37.0,2129.0,8.0,18.9,0.422,3.4,9.5,0.361,4.6,9.5,0.483,0.513,4.6,5.4,0.861,2.2,6.0,8.2,2.7,1.6,0.3,1.6,2.8,24.1,117.0,119.0,
84.0,De'Andre Hunter,25.0,ATL,SF,67.0,67.0,2126.0,8.5,18.4,0.461,2.2,6.4,0.35,6.3,12.0,0.521,0.522,3.8,4.6,0.826,1.0,5.3,6.4,2.1,0.8,0.4,1.8,4.5,23.1,112.0,119.0,
85.0,Russell Westbrook,34.0,2TM,PG,73.0,24.0,2126.0,9.7,22.3,0.436,2.0,6.4,0.311,7.7,15.9,0.487,0.481,4.6,7.1,0.656,2.0,7.5,9.5,12.4,1.7,0.7,5.7,3.6,26.1,104.0,113.0,6MOY-9
86.0,Quentin Grimes,22.0,NYK,SG,71.0,66.0,2121.0,6.6,14.0,0.468,3.7,9.5,0.386,2.9,4.5,0.641,0.599,1.8,2.3,0.796,1.1,4.2,5.3,3.5,1.1,0.6,1.6,4.1,18.6,125.0,117.0,
87.0,Kristaps Porziņģis,27.0,WAS,C,65.0,65.0,2120.0,11.6,23.4,0.498,3.1,8.2,0.385,8.5,15.2,0.559,0.565,8.1,9.6,0.851,2.6,9.9,12.5,4.0,1.3,2.3,3.1,4.5,34.6,121.0,113.0,
88.0,Gary Trent Jr.,24.0,TOR,SG,66.0,44.0,2118.0,9.5,21.8,0.433,3.9,10.5,0.369,5.6,11.3,0.493,0.522,4.0,4.8,0.839,0.7,3.3,4.0,2.5,2.4,0.3,1.3,2.4,26.8,116.0,116.0,
90.0,Ayo Dosunmu,23.0,CHI,SG,80.0,51.0,2098.0,6.5,13.2,0.493,1.4,4.4,0.312,5.2,8.8,0.583,0.545,1.5,1.9,0.805,1.0,4.1,5.1,4.8,1.4,0.6,2.3,4.2,16.0,109.0,115.0,
91.0,Corey Kispert,23.0,WAS,SF,74.0,45.0,2093.0,6.8,13.6,0.497,3.8,8.9,0.424,3.0,4.7,0.637,0.637,1.7,2.0,0.852,0.8,4.0,4.8,2.0,0.7,0.2,1.3,2.3,19.1,124.0,120.0,
92.0,Malik Beasley,26.0,2TM,SG,81.0,27.0,2093.0,8.4,21.3,0.395,5.4,15.0,0.357,3.1,6.4,0.484,0.52,1.1,1.5,0.769,0.8,5.6,6.4,2.8,1.5,0.2,2.0,2.4,23.3,105.0,117.0,
93.0,Caleb Martin,27.0,MIA,SF,71.0,49.0,2077.0,6.1,13.2,0.464,2.0,5.7,0.356,4.1,7.5,0.545,0.54,2.2,2.7,0.805,2.1,6.1,8.3,2.8,1.7,0.7,1.9,3.5,16.4,113.0,113.0,
94.0,Andrew Nembhard,23.0,IND,SG,75.0,63.0,2073.0,6.5,14.7,0.441,2.1,6.0,0.35,4.4,8.7,0.504,0.512,1.1,1.4,0.79,0.8,3.8,4.6,7.8,1.6,0.3,2.9,4.1,16.2,108.0,120.0,
95.0,Keldon Johnson,23.0,SAS,SF,63.0,63.0,2063.0,11.5,25.5,0.452,3.1,9.3,0.329,8.4,16.2,0.523,0.512,5.6,7.5,0.749,1.3,6.0,7.3,4.2,1.1,0.3,3.1,2.9,31.7,108.0,122.0,
96.0,Aaron Gordon,27.0,DEN,PF,68.0,68.0,2055.0,10.2,18.1,0.564,1.4,4.1,0.347,8.8,14.0,0.628,0.603,4.5,7.5,0.608,3.9,6.7,10.6,4.8,1.3,1.2,2.3,3.1,26.4,124.0,115.0,
97.0,Mason Plumlee,32.0,2TM,C,79.0,60.0,2054.0,7.7,11.3,0.68,0.0,0.0,,7.7,11.3,0.68,0.68,4.6,7.3,0.636,5.3,11.0,16.3,5.7,1.1,1.1,2.7,5.1,20.0,134.0,114.0,
98.0,Grant Williams,24.0,BOS,PF,79.0,23.0,2045.0,5.1,11.3,0.454,2.7,6.9,0.395,2.4,4.4,0.546,0.575,2.2,2.9,0.77,2.1,6.6,8.7,3.1,1.0,0.7,2.0,4.6,15.3,118.0,113.0,
99.0,Deandre Ayton,24.0,PHO,C,67.0,67.0,2035.0,12.5,21.3,0.589,0.2,0.6,0.292,12.4,20.7,0.597,0.592,3.7,4.8,0.76,4.1,11.9,16.0,2.8,0.9,1.3,2.9,4.6,28.9,119.0,111.0,
100.0,Mike Conley,35.0,2TM,PG,67.0,66.0,2029.0,6.1,14.3,0.428,3.2,8.2,0.385,3.0,6.1,0.486,0.539,3.3,4.0,0.834,0.8,3.5,4.3,10.6,1.7,0.3,2.4,3.3,18.7,125.0,118.0,
101.0,Giannis Antetokounmpo,28.0,MIL,PF,63.0,63.0,2024.0,16.7,30.1,0.553,1.1,4.0,0.275,15.6,26.1,0.596,0.572,11.7,18.2,0.645,3.2,14.3,17.5,8.5,1.2,1.2,5.8,4.6,46.2,117.0,108.0,"MVP-3,DPOY-6,AS,NBA1"
