Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
27.0,Wesley Matthews,24.0,POR,SG,82.0,69.0,2758.0,8.7,19.4,0.449,3.0,7.5,0.407,5.7,11.9,0.476,0.528,5.3,6.2,0.844,1.0,4.2,5.1,3.2,2.0,0.2,2.7,3.9,25.7,114.0,109.0,
28.0,D.J. Augustin,23.0,CHA,PG,82.0,82.0,2757.0,7.7,18.6,0.416,2.2,6.5,0.333,5.6,12.1,0.461,0.474,5.2,5.8,0.906,0.7,3.6,4.4,9.7,1.0,0.1,3.0,3.0,22.9,112.0,112.0,
29.0,Carmelo Anthony,26.0,2TM,SF,77.0,77.0,2751.0,12.5,27.4,0.455,1.7,4.6,0.378,10.8,22.9,0.47,0.487,9.3,11.0,0.838,2.2,8.1,10.3,4.0,1.2,0.8,3.8,4.1,36.0,109.0,108.0,AS
30.0,Raymond Felton,26.0,2TM,SG,75.0,54.0,2737.0,7.8,18.4,0.425,2.1,6.0,0.353,5.7,12.4,0.46,0.483,3.6,4.4,0.805,0.9,4.1,4.9,11.5,2.3,0.2,4.1,2.8,21.4,108.0,111.0,
31.0,Beno Udrih,28.0,SAC,PG,79.0,64.0,2734.0,7.6,15.2,0.5,1.2,3.4,0.357,6.4,11.8,0.54,0.539,3.6,4.2,0.864,0.8,4.1,4.9,7.1,1.7,0.2,2.6,3.3,20.0,118.0,111.0,
32.0,Zach Randolph,29.0,MEM,PF,75.0,74.0,2724.0,11.5,22.8,0.503,0.2,0.8,0.186,11.3,22.0,0.515,0.507,5.8,7.6,0.758,6.3,11.3,17.5,3.1,1.2,0.5,2.9,3.4,28.8,115.0,105.0,NBA3
33.0,Jason Richardson,30.0,2TM,SG,80.0,80.0,2715.0,9.1,20.3,0.447,3.6,9.2,0.395,5.4,11.1,0.49,0.536,2.2,3.1,0.73,1.3,5.1,6.3,2.8,1.8,0.2,1.8,3.1,24.0,110.0,106.0,
34.0,Al Horford,24.0,ATL,C,77.0,77.0,2704.0,10.2,18.3,0.557,0.0,0.1,0.5,10.2,18.2,0.557,0.558,3.0,3.7,0.798,3.6,10.7,14.3,5.3,1.2,1.6,2.4,3.8,23.4,118.0,105.0,"AS,NBA3"
35.0,Gerald Wallace,28.0,2TM,SF,71.0,63.0,2693.0,7.7,17.0,0.454,1.2,3.7,0.333,6.5,13.3,0.487,0.49,5.6,7.5,0.746,2.2,9.2,11.4,3.5,2.1,1.3,3.0,3.7,22.3,107.0,105.0,DPOY-23
36.0,Jason Kidd,37.0,DAL,PG,80.0,80.0,2653.0,4.3,11.8,0.361,2.6,7.7,0.34,1.6,4.1,0.4,0.472,1.3,1.5,0.87,0.7,6.3,7.0,13.0,2.7,0.6,3.5,2.4,12.5,108.0,104.0,
37.0,Andre Miller,34.0,POR,PG,81.0,81.0,2650.0,8.0,17.4,0.46,0.1,0.8,0.108,7.9,16.6,0.476,0.462,5.1,6.0,0.853,2.0,4.2,6.2,11.7,2.3,0.2,4.1,3.5,21.2,111.0,108.0,
38.0,Josh Smith,25.0,ATL,PF,77.0,77.0,2645.0,10.1,21.1,0.477,1.0,3.1,0.331,9.1,18.0,0.503,0.502,4.7,6.4,0.725,2.7,10.6,13.3,5.2,2.0,2.4,4.0,4.4,25.9,104.0,102.0,DPOY-25
39.0,Lamar Odom,31.0,LAL,PF,82.0,35.0,2639.0,9.5,17.9,0.53,1.4,3.6,0.382,8.1,14.3,0.566,0.568,3.3,4.9,0.675,3.5,10.7,14.2,5.0,0.9,1.2,2.8,4.0,23.7,118.0,103.0,6MOY-1
40.0,David Lee,27.0,GSW,PF,73.0,73.0,2634.0,9.5,18.8,0.507,0.0,0.1,0.333,9.5,18.7,0.508,0.508,4.0,5.1,0.787,4.2,9.6,13.7,4.5,1.4,0.6,3.3,4.1,23.1,111.0,110.0,
41.0,Kevin Love,22.0,MIN,PF,73.0,73.0,2611.0,9.2,19.6,0.47,1.7,4.0,0.417,7.5,15.5,0.483,0.513,8.1,9.5,0.85,6.3,14.9,21.2,3.5,0.9,0.5,3.0,2.8,28.1,123.0,108.0,"MIP-1,AS"
42.0,John Wall,20.0,WAS,PG,69.0,64.0,2606.0,7.8,19.1,0.409,0.7,2.3,0.296,7.1,16.8,0.425,0.427,5.9,7.7,0.766,0.7,5.5,6.2,11.3,2.4,0.7,5.1,3.4,22.2,100.0,110.0,ROY-2
43.0,Paul Millsap,25.0,UTA,PF,76.0,76.0,2605.0,10.6,20.0,0.531,0.2,0.5,0.391,10.4,19.5,0.535,0.536,5.2,6.8,0.757,3.3,8.4,11.7,3.8,2.1,1.4,2.9,5.5,26.6,114.0,108.0,
44.0,Kevin Martin,27.0,HOU,SG,80.0,80.0,2603.0,10.8,24.8,0.436,3.4,9.0,0.383,7.4,15.8,0.467,0.506,11.6,13.1,0.888,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3.0,36.7,117.0,111.0,
45.0,Trevor Ariza,25.0,NOH,SF,75.0,75.0,2600.0,6.3,15.9,0.398,1.7,5.6,0.303,4.6,10.2,0.45,0.451,2.9,4.1,0.701,1.3,7.2,8.5,3.4,2.5,0.6,2.5,3.7,17.2,97.0,104.0,
46.0,Marc Gasol,26.0,MEM,C,81.0,81.0,2586.0,7.4,14.0,0.527,0.1,0.1,0.429,7.3,13.8,0.528,0.529,4.4,5.9,0.748,3.1,8.4,11.5,4.0,1.5,2.7,2.9,5.4,19.2,113.0,103.0,
47.0,Jason Terry,33.0,DAL,SG,82.0,10.0,2564.0,10.1,22.4,0.451,2.6,7.2,0.362,7.5,15.2,0.493,0.509,3.7,4.4,0.85,0.5,2.6,3.1,6.8,1.9,0.3,3.4,2.9,26.5,106.0,108.0,6MOY-2
48.0,Kyle Lowry,24.0,HOU,PG,75.0,71.0,2563.0,6.9,16.1,0.426,2.6,6.8,0.376,4.3,9.3,0.464,0.506,3.8,5.0,0.765,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,115.0,110.0,
49.0,Tayshaun Prince,30.0,DET,SF,78.0,78.0,2562.0,9.9,21.0,0.473,0.7,2.1,0.347,9.2,19.0,0.486,0.49,2.5,3.5,0.702,1.6,5.3,6.9,4.5,0.6,0.9,1.7,1.9,23.1,108.0,115.0,
50.0,John Salmons,31.0,MIL,SG,73.0,70.0,2554.0,7.8,18.8,0.415,1.7,4.6,0.379,6.1,14.2,0.427,0.462,4.1,5.0,0.813,0.6,5.0,5.6,5.3,1.5,0.6,2.9,3.3,21.4,101.0,105.0,
51.0,Joe Johnson,29.0,ATL,SG,72.0,72.0,2554.0,10.8,24.4,0.443,1.9,6.3,0.297,8.9,18.1,0.494,0.481,4.1,5.1,0.802,1.2,4.9,6.1,7.1,1.0,0.1,3.1,2.8,27.6,105.0,110.0,AS
52.0,Landry Fields,22.0,NYK,SG,82.0,81.0,2541.0,5.9,11.9,0.497,1.7,4.3,0.393,4.2,7.6,0.556,0.568,2.2,2.9,0.769,2.1,8.2,10.3,3.1,1.6,0.3,2.1,2.3,15.8,115.0,110.0,ROY-4
53.0,Channing Frye,27.0,PHO,PF,77.0,64.0,2541.0,7.2,16.6,0.432,3.4,8.8,0.39,3.7,7.8,0.479,0.535,1.8,2.1,0.832,1.3,9.0,10.3,1.9,0.9,1.6,1.5,5.4,19.5,110.0,109.0,
54.0,Hedo Türkoğlu,31.0,2TM,SF,81.0,72.0,2540.0,6.6,14.8,0.446,2.6,6.4,0.41,4.0,8.5,0.473,0.534,2.2,3.2,0.679,0.9,6.4,7.3,7.0,1.5,0.7,2.7,5.1,18.0,112.0,105.0,
55.0,Tony Parker,28.0,SAS,PG,78.0,78.0,2528.0,11.4,22.0,0.519,0.5,1.4,0.357,10.9,20.5,0.531,0.531,4.8,6.2,0.769,0.6,4.3,4.9,10.6,1.9,0.1,4.1,2.8,28.1,113.0,108.0,MVP-12
56.0,Rajon Rondo,24.0,BOS,PG,68.0,68.0,2527.0,6.7,14.1,0.475,0.2,0.9,0.233,6.5,13.2,0.491,0.482,1.6,2.8,0.568,1.8,4.4,6.2,16.0,3.2,0.2,4.9,2.5,15.2,104.0,100.0,"MVP-10,DPOY-5,AS"
57.0,Nicolas Batum,22.0,POR,SF,80.0,67.0,2522.0,7.9,17.5,0.455,2.6,7.4,0.345,5.4,10.1,0.535,0.528,3.0,3.6,0.841,2.4,5.5,7.8,2.7,1.5,1.1,1.8,4.2,21.4,116.0,108.0,
58.0,Dirk Nowitzki,32.0,DAL,PF,73.0,73.0,2504.0,12.8,24.8,0.517,1.4,3.5,0.393,11.4,21.2,0.538,0.545,8.3,9.3,0.892,1.0,9.7,10.8,4.0,0.8,1.0,2.9,3.6,35.3,118.0,105.0,"MVP-6,AS,NBA2"
59.0,Steve Nash,36.0,PHO,PG,75.0,75.0,2497.0,8.1,16.5,0.492,1.6,4.2,0.395,6.5,12.3,0.525,0.542,4.6,5.1,0.912,0.8,4.5,5.3,17.4,1.0,0.1,5.4,1.8,22.5,118.0,114.0,
60.0,Stephen Curry,22.0,GSW,PG,74.0,74.0,2489.0,10.3,21.4,0.48,3.1,7.0,0.442,7.2,14.5,0.498,0.551,4.3,4.6,0.934,1.1,4.8,5.8,8.8,2.2,0.4,4.6,4.7,27.9,113.0,112.0,
61.0,Andre Iguodala,27.0,PHI,SF,67.0,67.0,2469.0,7.2,16.1,0.445,1.3,3.8,0.337,5.9,12.3,0.479,0.486,4.4,6.4,0.693,1.3,6.9,8.2,8.9,2.1,0.8,2.9,2.3,20.0,110.0,104.0,DPOY-8
62.0,Deron Williams,26.0,2TM,PG,65.0,65.0,2465.0,9.2,20.9,0.439,2.3,6.8,0.331,6.9,14.1,0.491,0.493,7.5,8.8,0.845,0.9,4.7,5.6,14.3,1.7,0.3,4.9,4.1,28.1,114.0,112.0,AS
63.0,Richard Jefferson,30.0,SAS,SF,81.0,81.0,2459.0,6.4,13.6,0.474,2.9,6.5,0.44,3.6,7.1,0.504,0.579,3.1,4.1,0.759,1.1,5.4,6.6,2.3,0.8,0.7,2.0,3.5,18.8,116.0,109.0,
64.0,David West,30.0,NOH,PF,70.0,70.0,2451.0,11.7,23.0,0.508,0.0,0.2,0.222,11.6,22.8,0.51,0.509,5.8,7.2,0.807,3.4,8.3,11.7,3.6,1.5,1.4,3.1,4.5,29.2,111.0,104.0,
65.0,Jeff Green,24.0,2TM,SF,75.0,51.0,2427.0,7.9,17.6,0.449,1.4,4.5,0.303,6.5,13.1,0.499,0.488,4.3,5.2,0.811,1.6,6.2,7.7,2.3,1.1,0.8,2.1,4.5,21.4,108.0,108.0,
66.0,Manu Ginóbili,33.0,SAS,SG,80.0,79.0,2426.0,9.5,21.8,0.433,3.3,9.5,0.349,6.2,12.4,0.497,0.509,7.7,8.8,0.871,0.9,5.4,6.3,8.4,2.6,0.6,3.7,3.5,29.9,116.0,105.0,"MVP-8,AS,NBA3"
67.0,Luis Scola,30.0,HOU,PF,74.0,74.0,2412.0,12.0,23.9,0.504,0.0,0.1,0.0,12.0,23.8,0.505,0.504,4.5,6.1,0.738,3.1,9.7,12.8,3.9,1.0,0.9,3.1,4.8,28.6,108.0,108.0,
68.0,Metta World Peace,31.0,LAL,SF,82.0,82.0,2410.0,5.7,14.4,0.397,1.8,5.1,0.356,3.9,9.3,0.419,0.46,2.0,3.0,0.676,2.2,3.7,5.9,3.8,2.7,0.8,2.0,4.0,15.3,104.0,105.0,DPOY-18
69.0,Grant Hill,38.0,PHO,SF,80.0,80.0,2409.0,8.4,17.4,0.484,1.0,2.4,0.395,7.5,15.0,0.498,0.511,4.5,5.4,0.829,1.6,5.5,7.1,4.2,1.4,0.7,2.8,3.9,22.3,109.0,111.0,DPOY-7
70.0,Stephen Jackson,32.0,CHA,SG,67.0,67.0,2405.0,9.7,23.6,0.411,2.7,8.0,0.337,7.0,15.6,0.449,0.468,5.5,6.8,0.816,1.2,5.6,6.8,5.4,1.8,0.6,4.7,3.6,27.6,98.0,109.0,
71.0,Wilson Chandler,23.0,2TM,SF,72.0,49.0,2401.0,9.0,19.9,0.45,2.3,6.7,0.35,6.6,13.2,0.501,0.509,2.7,3.4,0.807,1.6,7.0,8.5,2.5,1.0,2.0,2.2,4.2,23.0,106.0,109.0,
72.0,Shane Battier,32.0,2TM,SF,82.0,59.0,2375.0,4.9,11.0,0.45,2.2,5.8,0.382,2.7,5.2,0.525,0.55,1.4,2.0,0.688,1.9,6.1,8.0,4.0,1.5,1.7,1.7,3.4,13.5,115.0,108.0,
73.0,Michael Beasley,22.0,MIN,SF,73.0,73.0,2361.0,11.8,26.3,0.45,1.3,3.5,0.366,10.6,22.8,0.463,0.474,4.6,6.1,0.753,2.5,6.1,8.6,3.3,1.1,1.1,4.1,4.7,29.5,100.0,112.0,
74.0,Darren Collison,23.0,IND,PG,79.0,79.0,2360.0,8.5,18.7,0.457,0.9,2.7,0.331,7.7,16.0,0.479,0.481,4.3,5.0,0.871,0.9,4.0,4.8,8.7,1.9,0.3,4.2,2.3,22.3,105.0,108.0,
75.0,Travis Outlaw,26.0,NJN,SF,82.0,55.0,2358.0,6.2,16.6,0.375,1.7,5.7,0.302,4.5,10.8,0.413,0.427,3.0,3.9,0.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,97.0,112.0,
76.0,Andrea Bargnani,25.0,TOR,C,66.0,66.0,2353.0,11.5,25.8,0.448,1.7,4.9,0.345,9.8,20.9,0.472,0.48,6.3,7.7,0.82,1.6,5.9,7.5,2.6,0.7,1.0,3.3,3.5,31.1,105.0,115.0,
77.0,Arron Afflalo,25.0,DEN,SG,69.0,69.0,2324.0,6.7,13.5,0.498,2.3,5.4,0.423,4.5,8.2,0.546,0.581,3.0,3.5,0.847,1.0,4.5,5.4,3.6,0.7,0.7,1.5,3.3,18.7,123.0,111.0,
78.0,Jameer Nelson,28.0,ORL,PG,76.0,76.0,2319.0,8.5,19.0,0.446,2.7,6.7,0.401,5.8,12.3,0.471,0.517,2.9,3.7,0.802,0.8,4.3,5.1,10.3,1.7,0.1,4.4,4.7,22.6,109.0,104.0,
79.0,Chauncey Billups,34.0,2TM,PG,72.0,72.0,2310.0,7.4,17.3,0.427,3.2,7.9,0.402,4.2,9.4,0.448,0.519,8.3,9.1,0.916,0.5,3.6,4.1,8.4,1.5,0.3,3.8,3.2,26.3,120.0,111.0,
80.0,DeMarcus Cousins,20.0,SAC,C,81.0,62.0,2309.0,9.4,21.9,0.43,0.1,0.4,0.167,9.4,21.5,0.435,0.432,6.0,8.8,0.687,4.7,10.5,15.3,4.5,1.9,1.5,5.9,7.2,25.0,94.0,105.0,ROY-3
81.0,Glen Davis,25.0,BOS,C,78.0,13.0,2298.0,8.3,18.5,0.448,0.0,0.3,0.133,8.3,18.2,0.454,0.449,4.5,6.1,0.736,2.3,7.5,9.8,2.1,1.8,0.7,2.0,5.3,21.1,101.0,100.0,6MOY-4
82.0,Derek Fisher,36.0,LAL,PG,82.0,82.0,2297.0,4.7,12.2,0.389,1.5,3.7,0.396,3.3,8.5,0.386,0.449,1.9,2.4,0.806,0.3,3.2,3.5,5.2,2.3,0.2,1.6,4.4,12.9,105.0,107.0,
83.0,Jamal Crawford,30.0,ATL,SG,76.0,0.0,2297.0,8.6,20.4,0.421,2.8,8.2,0.341,5.8,12.3,0.474,0.489,5.2,6.1,0.854,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,105.0,111.0,6MOY-5
84.0,Andrew Bogut,26.0,MIL,C,65.0,65.0,2297.0,8.5,17.3,0.495,0.0,0.1,0.0,8.5,17.2,0.497,0.495,2.2,5.1,0.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,100.0,97.0,DPOY-6
85.0,Nenê,28.0,DEN,C,75.0,75.0,2291.0,8.8,14.3,0.615,0.0,0.1,0.2,8.8,14.2,0.618,0.615,6.3,8.8,0.711,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,123.0,104.0,
86.0,Emeka Okafor,28.0,NOH,C,72.0,72.0,2287.0,7.1,12.4,0.573,0.0,0.0,0.0,7.1,12.4,0.574,0.573,3.4,6.1,0.562,5.4,10.7,16.2,1.0,0.9,3.0,2.8,5.4,17.6,111.0,102.0,
87.0,Mike Bibby,32.0,3TM,PG,80.0,68.0,2285.0,5.8,13.5,0.431,3.6,8.1,0.44,2.2,5.3,0.417,0.563,0.9,1.5,0.629,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,110.0,109.0,
88.0,J.J. Hickson,22.0,CLE,C,80.0,66.0,2256.0,9.8,21.4,0.458,0.0,0.1,0.0,9.8,21.3,0.461,0.458,5.6,8.4,0.673,5.0,10.9,15.9,2.1,1.1,1.2,4.0,4.9,25.3,98.0,109.0,
89.0,Devin Harris,27.0,2TM,PG,71.0,70.0,2254.0,8.1,19.2,0.422,1.4,4.3,0.322,6.7,15.0,0.45,0.458,7.9,9.5,0.833,0.4,3.6,4.0,11.9,1.7,0.2,4.9,3.8,25.5,108.0,112.0,
90.0,Shawn Marion,32.0,DAL,SF,80.0,27.0,2253.0,10.1,19.5,0.52,0.1,0.8,0.152,10.0,18.7,0.536,0.523,2.9,3.8,0.768,3.9,8.9,12.9,2.6,1.6,1.2,3.0,3.4,23.3,107.0,103.0,
91.0,Roy Hibbert,24.0,IND,C,81.0,80.0,2244.0,9.3,20.1,0.461,0.0,0.1,0.0,9.3,20.0,0.463,0.461,4.6,6.2,0.745,4.1,9.7,13.8,3.7,0.7,3.2,4.2,5.8,23.1,100.0,104.0,
92.0,Greg Monroe,20.0,DET,C,80.0,48.0,2222.0,7.3,13.3,0.551,0.0,0.0,0.0,7.3,13.3,0.552,0.551,3.5,5.6,0.622,6.0,8.6,14.6,2.5,2.3,1.1,2.0,4.7,18.2,120.0,109.0,ROY-6
93.0,Kevin Garnett,34.0,BOS,PF,71.0,71.0,2220.0,10.4,19.7,0.528,0.0,0.1,0.2,10.4,19.5,0.53,0.529,4.5,5.2,0.862,2.0,13.1,15.1,4.1,2.3,1.4,2.8,3.5,25.3,110.0,95.0,"DPOY-2,AS"
94.0,Serge Ibaka,21.0,OKC,PF,82.0,44.0,2216.0,7.8,14.4,0.543,0.0,0.0,0.0,7.8,14.4,0.544,0.543,3.2,4.3,0.75,5.0,9.5,14.5,0.5,0.7,4.6,1.7,6.2,18.9,119.0,104.0,DPOY-14
95.0,JaVale McGee,23.0,WAS,C,79.0,75.0,2193.0,7.7,14.1,0.55,0.0,0.1,0.0,7.7,14.0,0.552,0.55,3.1,5.4,0.583,5.2,9.6,14.8,0.9,1.0,4.5,2.4,5.4,18.6,111.0,106.0,DPOY-19
96.0,James Harden,21.0,OKC,SG,82.0,5.0,2189.0,7.0,16.2,0.436,2.7,7.7,0.349,4.4,8.5,0.514,0.518,6.8,8.1,0.843,1.0,5.0,6.0,4.2,2.2,0.6,2.5,4.9,23.6,119.0,108.0,6MOY-7
97.0,Rodney Stuckey,24.0,DET,PG,70.0,54.0,2183.0,9.0,20.4,0.439,0.6,2.2,0.289,8.3,18.2,0.457,0.455,8.1,9.4,0.866,1.7,3.6,5.3,8.9,1.9,0.2,3.8,4.4,26.7,112.0,114.0,
98.0,Andray Blatche,24.0,WAS,PF,64.0,63.0,2172.0,10.0,22.5,0.445,0.1,0.4,0.222,9.9,22.1,0.449,0.447,5.2,6.7,0.777,4.3,8.1,12.4,3.4,2.3,1.2,4.1,4.3,25.3,100.0,108.0,
99.0,Brandon Jennings,21.0,MIL,PG,63.0,61.0,2169.0,8.9,22.8,0.39,2.4,7.5,0.323,6.5,15.4,0.422,0.443,4.9,6.1,0.809,1.0,4.7,5.8,7.5,2.3,0.5,3.6,3.2,25.1,100.0,103.0,
100.0,Luke Ridnour,29.0,MIN,PG,71.0,66.0,2159.0,7.4,15.7,0.468,1.9,4.2,0.44,5.5,11.5,0.479,0.528,2.8,3.2,0.883,0.9,3.7,4.6,8.9,2.1,0.2,3.6,3.4,19.4,112.0,113.0,
